E,B,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,O,O,P,Y,C,L
E,X,F,G,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,N,G
P,K,S,N,F,S,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,P
P,K,Y,N,F,F,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,P
E,X,S,G,F,N,F,W,B,W,E,?,S,S,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,S,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,D
P,K,S,E,F,S,F,C,N,B,T,?,K,S,W,P,P,W,O,E,W,V,D
P,K,Y,E,F,Y,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,L
E,B,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,N,O,P,O,C,L
E,B,S,G,F,N,F,W,B,G,E,?,S,K,W,W,P,W,T,P,W,S,G
P,X,Y,E,F,M,A,C,B,W,E,C,K,Y,C,C,P,W,N,N,W,C,D
P,K,S,N,F,F,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,P
P,K,Y,E,F,F,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,D
P,K,Y,E,F,Y,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,D
P,K,S,N,F,F,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,D
P,K,Y,E,F,S,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,L
P,K,S,E,F,S,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,D
P,X,S,E,F,Y,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,P
P,K,S,E,F,S,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,D
P,K,S,N,F,Y,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,D
E,B,F,G,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,M,A,C,B,Y,E,C,K,Y,C,C,P,W,N,N,W,C,D
E,F,S,N,T,N,F,C,B,W,E,B,S,S,W,W,P,W,T,P,W,V,P
P,K,S,N,F,Y,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,P
P,F,Y,Y,F,N,F,W,N,Y,E,C,Y,Y,Y,Y,P,Y,O,E,W,C,L
P,K,S,N,F,S,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,L
P,F,Y,E,F,M,A,C,B,Y,E,C,K,Y,C,C,P,W,N,N,W,C,D
E,X,F,G,F,N,F,W,B,P,E,?,S,S,W,W,P,W,T,P,W,N,G
P,K,Y,N,F,Y,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,D
P,K,S,N,F,S,F,C,N,B,T,?,K,S,W,P,P,W,O,E,W,V,L
P,F,Y,N,F,Y,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
E,F,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,O,O,P,Y,C,L
P,K,Y,N,F,S,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
P,F,Y,N,F,F,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,D
P,K,S,N,F,S,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,P
P,F,Y,E,F,S,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,L
P,K,S,N,F,S,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,P
P,X,Y,E,F,S,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
P,K,Y,N,F,Y,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,P
E,X,S,W,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,S,G
E,X,S,G,F,N,F,W,B,G,E,?,S,K,W,W,P,W,T,P,W,S,G
E,X,F,W,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,S,N,F,S,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,D
P,K,S,E,F,F,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,D
P,K,Y,E,F,Y,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,P
P,K,S,E,F,F,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
P,K,S,N,F,Y,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,P
P,K,Y,N,F,F,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,L
P,K,Y,E,F,Y,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,P
P,K,S,N,F,Y,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,D
P,K,S,E,F,S,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,D
E,F,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,N,O,P,O,C,L
P,F,S,N,F,S,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,D
P,K,S,N,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,L
E,X,S,G,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,N,G
E,X,F,W,F,N,F,W,B,P,E,?,S,S,W,W,P,W,T,P,W,N,G
P,K,Y,N,F,S,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,D
E,X,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,O,C,L
P,K,Y,N,F,S,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,L
P,K,Y,N,F,S,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,L
P,K,Y,N,F,S,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,P
P,K,Y,E,F,S,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,L
P,K,S,N,F,F,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,L
E,B,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,N,O,P,B,C,L
E,F,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,O,O,P,N,C,L
E,B,S,W,F,N,F,W,B,G,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,S,N,F,Y,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,L
E,X,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,N,C,L
P,K,Y,N,F,S,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,D
E,B,F,G,F,N,F,W,B,G,E,?,K,K,W,W,P,W,T,P,W,S,G
E,B,S,G,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,N,G
P,X,S,N,F,S,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,D
E,X,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,O,O,P,B,C,L
E,X,S,W,F,N,F,W,B,P,E,?,S,K,W,W,P,W,T,P,W,N,G
E,X,S,N,F,N,F,C,B,W,E,B,Y,Y,N,N,P,W,T,P,W,Y,P
E,K,S,G,F,N,F,W,B,G,E,?,S,K,W,W,P,W,T,P,W,S,G
E,X,S,W,F,N,F,W,B,G,E,?,K,K,W,W,P,W,T,P,W,N,G
P,F,Y,C,F,M,F,C,B,Y,E,C,K,Y,C,C,P,W,N,N,W,C,D
E,X,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,Y,C,L
P,K,S,E,F,Y,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,L
P,K,Y,E,F,S,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,L
E,X,S,W,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,N,G
E,K,F,W,F,N,F,W,B,G,E,?,K,K,W,W,P,W,T,P,W,S,G
E,B,F,G,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,S,G
E,K,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,O,O,P,B,V,L
P,K,Y,N,F,F,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,P
P,F,Y,E,F,S,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,P
P,K,S,E,F,S,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,L
E,K,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,N,O,P,N,V,L
E,F,S,P,T,N,F,C,B,W,E,B,S,S,W,W,P,W,T,P,W,V,P
P,K,Y,N,F,F,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,P
E,B,S,W,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,S,G
P,K,S,E,F,Y,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,P
E,K,S,W,F,N,F,W,B,P,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,S,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,L
P,K,S,N,F,S,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,L
E,F,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,B,C,L
P,K,S,N,F,Y,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,L
P,K,Y,E,F,F,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
E,X,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,Y,V,L
E,X,F,W,F,N,F,W,B,G,E,?,K,K,W,W,P,W,T,P,W,N,G
E,X,F,G,F,N,F,W,B,W,E,?,K,S,W,W,P,W,T,P,W,N,G
E,X,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,B,V,L
P,K,S,N,F,Y,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,P
P,K,Y,E,F,Y,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,P
E,X,S,W,F,N,F,W,B,G,E,?,S,S,W,W,P,W,T,P,W,S,G
P,K,Y,E,F,Y,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,D
E,X,F,G,F,N,F,W,B,W,E,?,S,S,W,W,P,W,T,P,W,S,G
P,K,S,N,F,S,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,L
P,F,Y,N,F,F,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,D
P,K,S,E,F,S,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,D
E,K,S,N,F,N,F,C,B,W,E,B,Y,Y,N,N,P,W,T,P,W,Y,P
P,K,S,E,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,L
P,K,S,N,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,P
E,B,S,G,F,N,F,W,B,G,E,?,S,S,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,L
P,K,S,N,F,F,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,P
E,K,F,G,F,N,F,W,B,W,E,?,K,S,W,W,P,W,T,P,W,N,G
P,K,Y,N,F,F,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,L
P,K,S,E,F,Y,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,L
P,K,Y,N,F,S,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,P
P,K,S,E,F,Y,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
E,K,F,W,F,N,F,W,B,G,E,?,S,K,W,W,P,W,T,P,W,N,G
P,K,Y,E,F,Y,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,D
P,K,Y,E,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,D
E,B,F,W,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,S,G
E,X,S,G,F,N,F,W,B,G,E,?,S,S,W,W,P,W,T,P,W,N,G
E,B,S,G,F,N,F,W,B,W,E,?,K,S,W,W,P,W,T,P,W,S,G
P,K,Y,E,F,S,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,P
P,K,S,N,F,Y,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,P
P,K,Y,E,F,Y,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,D
E,B,S,W,F,N,F,W,B,W,E,?,S,K,W,W,P,W,T,P,W,S,G
P,F,S,E,F,F,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,D
P,K,S,N,F,S,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,D
E,K,S,W,F,N,F,W,B,P,E,?,S,K,W,W,P,W,T,P,W,S,G
P,K,Y,E,F,Y,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,D
P,K,S,E,F,F,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,L
P,K,S,N,F,S,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,D
E,X,S,N,T,N,F,C,B,W,E,B,S,S,W,W,P,W,T,P,W,V,P
P,K,S,N,F,F,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,P
P,K,Y,E,F,F,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,P
P,B,Y,Y,F,N,F,W,N,W,E,C,Y,Y,Y,Y,P,Y,O,E,W,C,L
P,K,Y,E,F,F,F,C,N,B,T,?,K,K,W,P,P,W,O,E,W,V,L
E,X,S,N,T,N,F,C,B,W,E,B,S,S,W,W,P,W,T,P,W,Y,P
P,K,S,E,F,F,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,P
E,K,F,G,F,N,F,W,B,P,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,S,E,F,S,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
P,K,S,E,F,F,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,D
P,K,S,N,F,Y,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,L
P,K,Y,N,F,Y,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,L
E,X,F,G,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,N,G
E,B,S,W,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,N,G
P,K,Y,E,F,S,F,C,N,B,T,?,K,S,W,P,P,W,O,E,W,V,D
E,B,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,N,C,L
P,K,Y,E,F,Y,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,P
P,K,S,E,F,Y,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,P
E,B,S,G,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,S,G
P,K,S,E,F,Y,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,P
E,B,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,O,V,L
P,F,S,N,F,Y,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,P
P,K,S,E,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,D
P,K,S,N,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,L
P,K,Y,N,F,Y,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,L
E,B,F,G,F,N,F,W,B,G,E,?,S,S,W,W,P,W,T,P,W,N,G
E,K,S,W,F,N,F,W,B,G,E,?,S,S,W,W,P,W,T,P,W,S,G
P,K,S,N,F,Y,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,L
P,F,Y,N,F,F,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
E,X,S,W,F,N,F,W,B,P,E,?,K,K,W,W,P,W,T,P,W,S,G
E,X,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,O,O,P,B,C,L
P,K,S,N,F,S,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,P
P,K,Y,N,F,S,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,L
E,K,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,O,O,P,B,V,L
E,B,F,W,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,S,G
E,X,S,W,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,N,G
P,F,Y,E,F,Y,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,P
P,K,Y,E,F,F,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,L
P,X,Y,E,F,M,F,C,B,Y,E,C,K,Y,C,C,P,W,N,N,W,C,D
E,F,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,N,O,P,Y,C,L
P,K,S,N,F,F,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,D
P,X,S,N,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,D
P,K,Y,E,F,S,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,D
E,B,S,W,F,N,F,W,B,P,E,?,S,S,W,W,P,W,T,P,W,S,G
E,B,S,G,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,S,G
E,K,F,G,F,N,F,W,B,G,E,?,K,S,W,W,P,W,T,P,W,N,G
E,K,F,G,F,N,F,W,B,P,E,?,K,K,W,W,P,W,T,P,W,N,G
E,X,F,W,F,N,F,W,B,W,E,?,K,S,W,W,P,W,T,P,W,N,G
P,K,Y,E,F,S,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,P
P,F,Y,E,F,S,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,L
P,K,Y,E,F,S,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,L
P,F,S,N,F,F,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,L
E,B,S,W,F,N,F,W,B,P,E,?,K,S,W,W,P,W,T,P,W,S,G
E,K,S,W,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,S,G
E,B,F,W,F,N,F,W,B,P,E,?,S,S,W,W,P,W,T,P,W,N,G
E,F,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,B,C,L
P,K,Y,E,F,S,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,D
P,K,S,N,F,F,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,P
P,K,S,N,F,Y,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,P
P,F,Y,N,F,Y,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,D
P,X,S,E,F,F,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,L
E,F,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,O,V,L
E,K,F,W,F,N,F,W,B,W,E,?,S,K,W,W,P,W,T,P,W,S,G
P,K,S,N,F,Y,F,C,N,B,T,?,K,S,W,P,P,W,O,E,W,V,D
P,X,S,N,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,D
E,B,F,G,F,N,F,W,B,W,E,?,S,K,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,S,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
E,B,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,O,O,P,Y,C,L
E,F,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,N,V,L
P,K,Y,E,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,P
P,K,S,E,F,S,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
P,K,Y,N,F,S,F,C,N,B,T,?,K,S,P,W,P,W,O,E,W,V,P
P,K,Y,E,F,S,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,P
P,K,Y,N,F,F,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
E,X,S,G,F,N,F,W,B,W,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,F,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,D
E,F,Y,C,T,N,F,C,B,W,E,B,S,S,W,W,P,W,T,P,W,V,P
E,B,S,N,F,N,A,C,B,N,E,?,S,S,O,O,P,N,O,P,N,V,L
P,K,S,E,F,Y,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,L
P,K,S,N,F,F,F,C,N,B,T,?,S,S,P,W,P,W,O,E,W,V,D
P,K,Y,N,F,F,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,P
E,B,F,G,F,N,F,W,B,G,E,?,S,K,W,W,P,W,T,P,W,S,G
P,K,Y,N,F,S,F,C,N,B,T,?,K,K,W,W,P,W,O,E,W,V,P
E,B,F,W,F,N,F,W,B,P,E,?,K,K,W,W,P,W,T,P,W,S,G
P,K,S,E,F,F,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,L
E,X,S,W,F,N,F,W,B,P,E,?,S,K,W,W,P,W,T,P,W,S,G
P,K,Y,E,F,F,F,C,N,B,T,?,S,K,W,W,P,W,O,E,W,V,L
P,K,Y,E,F,S,F,C,N,B,T,?,S,K,P,P,P,W,O,E,W,V,D
E,X,S,W,F,N,F,W,B,W,E,?,K,S,W,W,P,W,T,P,W,N,G
P,K,Y,E,F,F,F,C,N,B,T,?,S,S,W,W,P,W,O,E,W,V,D
P,K,Y,N,F,S,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,P
E,K,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,N,O,P,O,V,L
E,K,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,N,O,P,N,V,L
P,K,S,E,F,Y,F,C,N,B,T,?,K,S,P,P,P,W,O,E,W,V,L
P,K,S,E,F,S,F,C,N,B,T,?,K,S,W,P,P,W,O,E,W,V,P
E,K,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,N,O,P,N,C,L
P,K,S,N,F,Y,F,C,N,B,T,?,S,K,P,W,P,W,O,E,W,V,D
P,K,S,E,F,F,F,C,N,B,T,?,S,S,W,P,P,W,O,E,W,V,D
P,K,Y,E,F,S,F,C,N,B,T,?,K,K,P,P,P,W,O,E,W,V,D
P,K,Y,E,F,F,F,C,N,B,T,?,S,S,P,P,P,W,O,E,W,V,D
P,K,Y,E,F,F,F,C,N,B,T,?,S,K,W,P,P,W,O,E,W,V,L
E,K,F,W,F,N,F,W,B,W,E,?,S,K,W,W,P,W,T,P,W,N,G
E,B,S,N,F,N,A,C,B,O,E,?,S,S,O,O,P,O,O,P,N,V,L
P,K,S,E,F,S,F,C,N,B,T,?,K,K,P,W,P,W,O,E,W,V,D
E,F,S,N,F,N,A,C,B,Y,E,?,S,S,O,O,P,O,O,P,B,V,L
E,F,Y,N,F,N,F,C,B,W,E,B,Y,Y,N,N,P,W,T,P,W,Y,P
P,K,Y,E,F,Y,F,C,N,B,T,?,K,S,W,W,P,W,O,E,W,V,L
